subdomain,ip,provider,detail
epl1.eng.uci.edu,128.200.96.164,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc020.police.uci.edu,128.195.217.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc023.police.uci.edu,128.195.217.183,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc029.police.uci.edu,128.195.217.189,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eos.bic.uci.edu,128.200.168.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc016.police.uci.edu,128.195.217.176,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epituwal.ps.uci.edu,128.200.44.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc022.police.uci.edu,128.195.217.182,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epdmbp.oit.uci.edu,128.200.132.62,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epi216.hs.uci.edu,128.195.141.78,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epiq3.ra.mc.uci.edu,160.87.76.93,UCI on-prem,UCI Health (UCIMC-NET)
epigenome1.hsis.uci.edu,128.200.167.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epo.bio.uci.edu,128.200.84.54,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc012.police.uci.edu,128.195.217.172,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epaf.lib.uci.edu,54.214.202.165,AWS,AMAZON/us-west-2
epola-test.unx.uci.edu,128.200.175.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epi.uci.edu,160.87.178.115,UCI on-prem,UCI Health (UCIMC-NET)
epimetheus.its.uci.edu,128.200.36.94,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc014.police.uci.edu,128.195.217.174,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epatto.ps.uci.edu,128.200.78.54,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eowyn.ps.uci.edu,128.200.110.133,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc010.police.uci.edu,128.195.217.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc018.police.uci.edu,128.195.217.178,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epicoraduh.hs.uci.edu,160.87.67.20,UCI on-prem,UCI Health (UCIMC-NET)
eoc019.police.uci.edu,128.195.217.179,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epicirvsdc.hs.uci.edu,160.87.250.80,UCI on-prem,UCI Health (UCIMC-NET)
eoc027.police.uci.edu,128.195.217.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epicorasdc.hs.uci.edu,160.87.250.79,UCI on-prem,UCI Health (UCIMC-NET)
eoc015.police.uci.edu,128.195.217.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epl-desktop.eng.uci.edu,128.200.96.158,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc024.police.uci.edu,128.195.217.184,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc013.police.uci.edu,128.195.217.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epi.hs.uci.edu,160.87.178.115,UCI on-prem,UCI Health (UCIMC-NET)
epicirvimc.hs.uci.edu,160.87.218.139,UCI on-prem,UCI Health (UCIMC-NET)
eos.adcom.uci.edu,128.200.235.81,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc011.police.uci.edu,128.195.217.171,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc028.police.uci.edu,128.195.217.188,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epola-dev.unx.uci.edu,128.200.175.119,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc021.police.uci.edu,128.195.217.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epl.eng.uci.edu,52.40.165.7,AWS,AMAZON/us-west-2
epl.eng.uci.edu,52.10.250.14,AWS,AMAZON/us-west-2
eoc025.police.uci.edu,128.195.217.185,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epl-et702.eng.uci.edu,128.200.98.131,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eon.reg.uci.edu,128.200.184.221,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epaf-dev.lib.uci.edu,54.214.202.165,AWS,AMAZON/us-west-2
eperazah.eng.uci.edu,128.195.206.91,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eoc017.police.uci.edu,128.195.217.177,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epc.ra.mc.uci.edu,160.87.29.26,UCI on-prem,UCI Health (UCIMC-NET)
eoc030.police.uci.edu,128.195.217.190,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epresearch2.eng.uci.edu,128.195.179.118,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eomer.pts.uci.edu,128.200.168.237,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epilepsy.cfoi.uci.edu,128.200.55.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epiq5ir.ra.mc.uci.edu,160.87.76.99,UCI on-prem,UCI Health (UCIMC-NET)
eod.uci.edu,44.253.119.58,AWS,AMAZON/us-west-2
eod.uci.edu,35.161.47.2,AWS,AMAZON/us-west-2
epiqbc1.ra.mc.uci.edu,160.87.62.22,UCI on-prem,UCI Health (UCIMC-NET)
epsilon.dos.uci.edu,128.200.202.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epri2.eng.uci.edu,128.195.179.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epsiprd-web03.hs.uci.edu,160.87.9.220,UCI on-prem,UCI Health (UCIMC-NET)
epsilon.ics.uci.edu,128.195.21.105,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epresearch1.eng.uci.edu,128.195.179.117,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epsilon.biomol.uci.edu,128.200.58.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epsilon.eecs.uci.edu,128.195.180.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epson1280.nac.uci.edu,128.200.16.102,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epson-850ne.bic.uci.edu,128.200.77.146,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epri1.eng.uci.edu,128.195.179.37,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epson.cnlm.uci.edu,128.200.52.74,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epson1280.calit2.uci.edu,128.195.158.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
epilepsyresearch.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
epilepsyresearch.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
epilepsyresearch.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
epsteins.ps.uci.edu,128.200.47.137,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
er.unx.uci.edu,128.200.175.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
era.path.uci.edu,128.200.19.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eralab.path.uci.edu,128.200.19.10,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eqi.uci.edu,128.200.109.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
equity.bio.uci.edu,128.200.222.9,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
equity.sites-test.bio.uci.edu,128.200.222.223,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eracq-dev.lib.uci.edu,54.214.202.165,AWS,AMAZON/us-west-2
eracq.lib.uci.edu,54.214.202.165,AWS,AMAZON/us-west-2
erdgeist.ps.uci.edu,128.200.29.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erbium.bli.uci.edu,128.200.57.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
equity.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
equity.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
eralab2.path.uci.edu,128.200.19.77,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eramirez.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
erg.inst.hssoe.uci.edu,128.195.173.6,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erdos.ss.uci.edu,128.195.148.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erg.hs.uci.edu,128.195.124.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erg00189.hs.uci.edu,128.195.124.226,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eric.ps.uci.edu,128.195.204.153,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eric.bio.uci.edu,128.195.187.143,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eri.eng.uci.edu,128.195.206.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erika.ps.uci.edu,128.200.78.48,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erie.eng.uci.edu,128.200.5.3,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erin.ess.uci.edu,128.200.24.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eric.eng.uci.edu,128.200.96.101,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erinome.its.uci.edu,128.200.36.106,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eris.nac.uci.edu,128.200.82.139,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eris.oit.uci.edu,128.200.89.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erjlab.ps.uci.edu,128.200.228.55,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erkelly.oit.uci.edu,128.200.16.37,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erprinter.path.uci.edu,128.200.209.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ernie.mmg.uci.edu,128.195.176.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ery2.biomol.uci.edu,128.200.58.119,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ery3.biomol.uci.edu,128.200.58.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ery4.biomol.uci.edu,128.200.58.121,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ery5.biomol.uci.edu,128.200.58.122,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
erer-dev.lib.uci.edu,35.91.109.117,AWS,AMAZON/us-west-2
es-fa-cbl-v-1.ofas.uci.edu,128.200.149.220,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-fa-it-vm-018.ad.uci.edu,128.200.211.47,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-010.ad.uci.edu,128.195.242.44,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-002.ad.uci.edu,128.195.242.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-004.ad.uci.edu,128.195.242.40,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-012.ad.uci.edu,128.195.242.42,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-014.ad.uci.edu,128.195.242.43,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-it-reg-v-018.ad.uci.edu,128.195.242.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-reg-m506-a.reg.uci.edu,128.200.184.156,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-server1.ics.uci.edu,128.195.54.72,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-server2.ics.uci.edu,128.195.54.73,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb-dev-ucpath.oit.uci.edu,128.200.141.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esa.dsc.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
esa.dsc.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
esb-dev-sis.aws.uci.edu,10.65.65.233,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esb-dev-sis.aws.uci.edu,10.65.65.203,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
es2.bio.uci.edu,128.200.122.118,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-server4.ics.uci.edu,128.195.54.75,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-server5.ics.uci.edu,128.195.54.76,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es0.ics.uci.edu,128.195.6.111,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es-server3.ics.uci.edu,128.195.54.74,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
es2025.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
esb-pluat.oit.uci.edu,128.195.241.84,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb-dev.oit.uci.edu,100.22.119.83,AWS,AMAZON/us-west-2
esb-dev.oit.uci.edu,34.210.154.99,AWS,AMAZON/us-west-2
esb-pprd-ucp-pluat.aws.uci.edu,44.237.109.221,AWS,AMAZON/us-west-2
esb-pprd-ucp-pluat.aws.uci.edu,52.13.133.56,AWS,AMAZON/us-west-2
esb-pprd-ucp-pumuat.aws.uci.edu,34.214.155.82,AWS,AMAZON/us-west-2
esb-pprd-ucp-pumuat.aws.uci.edu,52.32.217.22,AWS,AMAZON/us-west-2
esb-pprd-ucp-puat.aws.uci.edu,52.12.236.128,AWS,AMAZON/us-west-2
esb-pprd-ucp-puat.aws.uci.edu,54.187.203.36,AWS,AMAZON/us-west-2
esb-sis.aws.uci.edu,10.65.9.245,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esb-sis.aws.uci.edu,10.65.9.232,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esb-prod.oit.uci.edu,128.200.141.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb-stage-ucpath.oit.uci.edu,128.200.141.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb-stage.oit.uci.edu,44.235.150.173,AWS,AMAZON/us-west-2
esb-stage.oit.uci.edu,32.184.52.16,AWS,AMAZON/us-west-2
esb.amq-prod.aws.uci.edu,52.10.213.124,AWS,AMAZON/us-west-2
esb.amq-prod.aws.uci.edu,34.213.191.45,AWS,AMAZON/us-west-2
esbat.gslb.uci.edu,128.195.241.71,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esc1.eng.uci.edu,128.200.126.52,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
escort.bli.uci.edu,128.200.57.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb.amq-preprod.aws.uci.edu,44.229.228.116,AWS,AMAZON/us-west-2
esb.amq-preprod.aws.uci.edu,54.201.115.41,AWS,AMAZON/us-west-2
esb-2.amq-prod.aws.uci.edu,44.240.199.12,AWS,AMAZON/us-west-2
esbat.oit.uci.edu,54.213.40.128,AWS,AMAZON/us-west-2
esbat.oit.uci.edu,16.144.142.206,AWS,AMAZON/us-west-2
esb-2.amq-prod.aws.uci.edu,44.239.101.203,AWS,AMAZON/us-west-2
esc.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
esfait004.fao.uci.edu,128.200.4.4,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait006.fao.uci.edu,128.200.4.6,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait005.fao.uci.edu,128.200.4.5,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esd.ece.uci.edu,128.200.94.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait009.fao.uci.edu,128.200.4.9,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait008.fao.uci.edu,128.200.4.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
escape.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
escape.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
escape.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
esfait011.fao.uci.edu,128.200.4.11,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait010.fao.uci.edu,128.200.4.10,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait012.fao.uci.edu,128.200.4.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait013.fao.uci.edu,128.200.4.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait014.fao.uci.edu,128.200.4.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait017.fao.uci.edu,128.200.4.17,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait020.fao.uci.edu,128.200.4.20,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait018.fao.uci.edu,128.200.4.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait022.fao.uci.edu,128.200.4.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait019.fao.uci.edu,128.200.4.19,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait023.fao.uci.edu,128.200.4.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait021.fao.uci.edu,128.200.4.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait024.fao.uci.edu,128.200.4.24,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait025.fao.uci.edu,128.200.4.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait015.fao.uci.edu,128.200.4.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait016.fao.uci.edu,128.200.4.16,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait027.fao.uci.edu,128.200.4.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait030.fao.uci.edu,128.200.4.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait028.fao.uci.edu,128.200.4.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait026.fao.uci.edu,128.200.4.26,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait029.fao.uci.edu,128.200.4.29,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esim.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
escort.complab.uci.edu,128.195.170.245,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esfait007.fao.uci.edu,128.200.4.7,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esjordicl.oars-uadm.uci.edu,128.195.189.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esl-cdp.ce.uci.edu,199.34.228.70,Other,"AS27647 WEEBLY - Weebly, Inc., US"
eslstudents.ce.uci.edu,199.34.228.78,Other,"AS27647 WEEBLY - Weebly, Inc., US"
esl-gtw.unx.uci.edu,128.200.225.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eslps2c.eng.uci.edu,128.200.10.53,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab5.path.uci.edu,128.200.147.76,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab10.path.uci.edu,128.200.147.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eslps2a.eng.uci.edu,128.200.10.51,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmars.reg.uci.edu,128.200.4.103,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmarsdev.reg.uci.edu,128.200.4.113,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab3.path.uci.edu,128.200.147.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab8.path.uci.edu,128.200.147.36,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esl3.calit2.uci.edu,128.195.177.60,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eslps2b.eng.uci.edu,128.200.10.52,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab7.path.uci.edu,128.200.147.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab9.path.uci.edu,128.195.221.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmlab6.path.uci.edu,128.200.147.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmprinter.path.uci.edu,128.200.147.42,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esms-db-c-q-1.ad.uci.edu,10.65.103.148,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esms-db-c-s-1.ad.uci.edu,10.65.103.149,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esms-db-c-d-1.ad.uci.edu,10.65.90.8,RFC1918 (leaked),RFC1918 — internal IP leaked to public DNS
esms-fs-01.ad.uci.edu,128.200.65.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esms-ps-01.ad.uci.edu,128.200.65.167,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esb.amq-stage.aws.uci.edu,35.165.141.236,AWS,AMAZON/us-west-2
esb.amq-stage.aws.uci.edu,100.22.254.240,AWS,AMAZON/us-west-2
esmlab2.path.uci.edu,128.195.221.16,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtp5.es.uci.edu,128.195.197.135,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtp1.es.uci.edu,128.195.197.131,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esnka.reg.uci.edu,128.200.65.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
espn-stream.bren.uci.edu,128.195.168.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtp.es.uci.edu,128.200.247.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esports-mdt.esports.ad.uci.edu,128.200.95.200,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtp4.es.uci.edu,128.195.197.134,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtpx.es.uci.edu,128.195.197.130,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
espicardcl.oars-uadm.uci.edu,128.195.189.237,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esports-mdt01.esports.ad.uci.edu,128.200.95.199,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ess.uci.edu,128.200.109.218,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esports.uci.edu,34.218.173.146,AWS,AMAZON/us-west-2
esportsconference.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
espresso.ps.uci.edu,128.200.11.91,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
eskvm.es.uci.edu,128.200.224.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esrikercl.oars-uadm.uci.edu,128.195.189.227,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ess-abdrc-p-1.ad.uci.edu,128.200.151.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad5.ess.uci.edu,128.200.24.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esschair.ess.uci.edu,128.200.24.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad2.ess.uci.edu,128.200.24.46,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad4.ess.uci.edu,128.200.24.43,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essconf.ess.uci.edu,128.200.24.185,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad.ess.uci.edu,128.200.24.3,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essfrontdesk.ess.uci.edu,128.200.14.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
ess-idf-print.ess.uci.edu,128.200.14.64,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esslab4.ess.uci.edu,128.200.125.103,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essfrontprnt.ess.uci.edu,128.200.14.130,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad-kai.ess.uci.edu,128.200.24.114,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essadmin.ess.uci.edu,128.200.14.161,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essmalu.ess.uci.edu,128.200.24.62,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad1.ess.uci.edu,128.200.24.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essmac.ess.uci.edu,128.200.24.69,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essaccesspoint1.ess.uci.edu,128.200.14.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esslab3.ess.uci.edu,128.200.125.102,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgrad3.ess.uci.edu,128.200.24.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esslab2.ess.uci.edu,128.200.125.101,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essmalulap.ess.uci.edu,128.200.24.136,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esslab5.ess.uci.edu,128.200.125.104,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essmacserver.ess.uci.edu,128.200.24.94,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essgeneral-2013.ess.uci.edu,128.200.14.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esslresearch.socsci.uci.edu,128.200.135.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essprinter.ess.uci.edu,128.200.125.67,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essprinter1.ess.uci.edu,128.200.14.151,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essprnt.ess.uci.edu,128.200.14.246,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essprnt2.ess.uci.edu,128.200.14.248,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essprntrh.ess.uci.edu,128.200.125.96,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esstemp.ess.uci.edu,128.200.24.150,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essl.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
essl.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
essundergrad2.ess.uci.edu,128.200.24.169,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad5.ess.uci.edu,128.200.24.172,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad3.ess.uci.edu,128.200.24.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad4.ess.uci.edu,128.200.24.171,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esmtp-test.es.uci.edu,128.200.247.202,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
estest2.oit.uci.edu,128.200.184.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad7.ess.uci.edu,128.200.24.174,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad8.ess.uci.edu,128.200.24.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essvisitor.ess.uci.edu,128.200.24.123,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esswireless.ess.uci.edu,128.200.14.135,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
esther.dsc.uci.edu,128.200.118.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad6.ess.uci.edu,128.200.24.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
estest1.oit.uci.edu,128.200.184.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
essundergrad9.ess.uci.edu,128.200.24.176,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
estest2.reg.uci.edu,128.200.4.109,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
